,total_energy_Wh,average_power_W,maxPower,t0_900,t1_900
,62221,9024.802579,11000,35,64
,23670,3324.567906,11000,35,64
,31430,5495.822809,11000,35,59
,33219,4150.933704,11000,35,68
,31620,4102.497567,11000,35,67
,45090,5884.289132,11000,35,66
,14799,3703.35048,11000,35,52
,21580,2377.815867,11000,35,72
,8210,976.8318075,11000,35,69
,17771,2202.713125,11000,35,68
,40270,8592.970186,11000,34,54
,30280,3362.161495,11000,34,71
,13440,7007.096307,11000,34,43
,42670,5058.85065,11000,34,69
,60720,5975.234398,11000,34,76
,10920,1244.523237,11000,34,70
,9370,2036.956522,11000,34,53
,45270,4608.936652,11000,34,74
,17250,2047.275245,11000,34,68
,44250,5368.335917,11000,34,67
,49080,6330.634181,11000,33,65
,10670,1961.196773,11000,33,56
,41001,4205.710052,11000,33,73
,11320,1472.254335,11000,33,65
,16650,1834.149327,11000,33,70
,36479,4708.993115,11000,33,65
,24860,2522.150829,11000,33,73
,8660,1322.081337,11000,33,60
,10610,1796.528856,11000,32,57
,10960,1446.440355,11000,32,64
,5130,635.4471321,11000,32,65
,9890,1684.041245,11000,31,56
,42460,4735.169295,11000,31,68
,34720,4089.115713,11000,31,66
,22550,4158.811475,11000,31,53
,10301,1026.166362,11000,31,72
,23851,2371.857131,11000,30,71
,52580,5439.779291,11000,30,70
,40540,4050.62448,11000,30,71
,10051,1280.382166,11000,29,61
,6050,649.4319707,11000,29,67
,28780,2462.51842,11000,28,76
,34360,4143.22559,11000,28,62
,36770,7323.890672,11000,28,49
,30200,7015.551397,11000,28,46
,33040,5897.9521,11000,28,51
,58389,5203.366587,11000,26,72
,41539,3662.512858,11000,26,73
,5660,596.3649135,11000,24,63
,18040,14048.02077,11000,49,55
,34660,10763.04667,11000,82,96
,9090,1545.261368,11000,71,95
,7240,10792.54658,11000,68,71
,14070,3827.125047,11000,58,74
,21680,11252.59516,11000,54,63
,7970,1992.223302,11000,52,69
,8880,2172.772378,11000,51,68
,7030,1961.556348,11000,50,65
,16160,2875.44484,11000,41,65
,13670,7385.862224,11000,39,47
,27720,11003.63877,11000,38,49
,6310,963.3587786,11000,38,65
,55130,9201.112656,11000,37,62
,6650,1280.076997,11000,37,58
,39390,7323.830183,11000,36,58
,15040,1813.261889,11000,35,70
,14919,2108.69258,11000,35,64
,29080,3047.064645,11000,35,74
,30560,10573.37818,11000,35,47
,16660,11229.3578,11000,34,41
,53069,8091.499725,11000,34,62
,1510,346.4847983,11000,34,53
,7970,3044.567063,11000,34,46
,11950,3831.833972,11000,34,47
,5070,972.5582139,11000,33,55
,9710,1448.053024,11000,33,61
,23690,2758.750081,11000,33,68
,37091,8511.99082,11000,33,51
,5100,655.2696385,11000,30,62
,53509,10343.78994,11000,27,49
,11960,5370.587502,11000,78,88
,8230,9569.767442,11000,77,82
,5589,1190.626664,11000,64,84
,22330,7649.443334,11000,61,74
,23771,9925.26096,11000,57,68
,21339,10787.86687,11000,56,65
,53831,7734.956494,11000,55,84
,31950,10619.51805,11000,54,68
,28379,7018.231779,11000,51,68
,13799,10806.26496,11000,51,57
,54781,8464.017167,11000,51,78
,22140,4586.488664,11000,50,71
,11309,2015.664917,11000,50,73
,10230,2080.09037,11000,49,70
,35480,10651.10073,11000,48,63
,27179,10559.50788,11000,48,60
,28890,5326.709347,11000,42,64
,7990,3033.537228,11000,41,53
,30810,5194.642188,11000,40,65
,23871,3182.446395,11000,40,71
,30759,4099.529821,11000,39,70
,31220,4776.134625,11000,39,66
,20980,6956.61785,11000,38,51
,17751,8199.076212,11000,38,48
,19551,2764.803394,11000,37,67
,63561,7933.830311,11000,37,70
,30390,4501.851699,11000,37,65
,5779,930.887288,11000,37,63
,23309,3434.669068,11000,37,65
,28450,3166.290537,11000,37,74
,8480,1168.670087,11000,37,67
,17670,2492.633229,11000,37,66
,11040,1509.055701,11000,37,67
,5991,801.054821,11000,36,67
,15201,1712.199243,11000,36,73
,31640,4286.456177,11000,36,67
,37729,6155.370253,11000,36,62
,12499,4265.465921,11000,36,49
,54540,6576.146297,11000,36,70
,6610,730.6334244,11000,36,73
,7220,1100.656362,11000,35,63
,20649,2475.487029,11000,35,70
,5480,501.0667479,11000,35,80
,9560,1114.652157,11000,35,71
,39950,10781.10945,11000,35,51
,46531,4730.496174,11000,35,75
,33161,3411.918031,11000,35,75
,47790,5067.719226,11000,35,74
,26681,4508.6181,11000,35,60
,55899,6364.011258,11000,35,71
,11410,10162.29589,11000,35,40
,7390,915.1387981,11000,35,68
,22389,4743.711377,11000,35,54
,12430,1387.922211,11000,35,71
,18260,5506.449992,11000,35,49
,13410,1380.73447,11000,35,74
,46850,4948.508054,11000,34,73
,20329,3427.038164,11000,34,59
,40550,7510.031896,11000,34,57
,38340,7995.828989,11000,34,54
,10549,1631.358735,11000,34,60
,32100,3399.023472,11000,34,72
,8170,1449.938378,11000,33,57
,25571,2422.962125,11000,33,76
,12460,1901.806156,11000,33,60
,8780,2214.686099,11000,33,50
,19200,2351.820347,11000,33,67
,39090,4886.759037,11000,33,66
,31050,10292.81768,11000,33,46
,12871,7061.200853,11000,33,41
,9391,1019.744819,11000,33,71
,28870,9582.518901,11000,33,46
,16550,6471.866174,11000,32,44
,8809,1017.923862,11000,32,68
,71290,8487.466102,11000,32,67
,50580,4816.760575,11000,32,75
,11140,1589.977402,11000,32,61
,12010,1566.011083,11000,32,64
,5670,596.7897553,11000,31,70
,11100,1108.614232,11000,31,72
,16830,1920.502092,11000,31,67
,33191,3771.109358,11000,31,67
,26370,2845.001199,11000,30,68
,15150,2230.948583,11000,30,58
,8070,802.1647293,11000,30,71
,10950,3720.974136,11000,30,42
,18059,2392.184568,11000,29,61
,5910,1175.080084,11000,29,50
,22981,2870.432309,11000,28,61
,9970,1078.09684,11000,28,66
,32770,4226.569218,11000,28,60
,7190,817.7682295,11000,28,64
,55281,6228.84507,11000,27,64
,31190,3685.91406,11000,27,62
,17400,1589.52497,11000,27,71
,24640,10724.70076,11000,25,36
,54490,7415.006615,11000,25,55
,5660,597.975055,11000,25,64
,19091,10166.80473,11000,77,86
,7681,1942.644373,11000,54,71
,16880,8534.831461,11000,53,62
,3870,10562.54738,11000,53,55
,24210,10829.52286,11000,52,62
,35650,10954.2506,11000,52,66
,34090,10221.03773,11000,51,65
,22560,11226.98369,11000,50,59
,21060,10143.96575,11000,48,57
,14410,4126.31244,11000,46,61
,44001,10433.64511,11000,46,64
,24841,4012.185383,11000,44,70
,26270,6366.341299,11000,44,61
,32410,10530.32491,11000,43,57
,17089,2847.507521,11000,43,68
,3550,3296.363167,11000,42,47
,20270,5830.763084,11000,39,54
,6979,871.6183868,11000,39,72
,25009,10691.41432,11000,38,48
,6150,745.8312279,11000,38,72
,70560,8210.750881,11000,38,73
,9600,1398.850482,11000,38,66
,46760,6034.413536,11000,38,70
,23190,4138.402816,11000,38,61
,30070,11145.06332,11000,37,49
,54500,10786.73924,11000,37,58
,26180,2956.243531,11000,37,74
,9431,2333.603684,11000,37,54
,70051,9123.863965,11000,37,69
,9900,2828.12252,11000,36,51
,4630,845.4047474,11000,36,59
,45599,10469.15816,11000,36,54
,6210,733.5367654,11000,36,71
,46420,11152.69621,11000,36,53
,11070,2696.711328,11000,35,53
,22200,2763.772176,11000,35,68
,30211,3162.995492,11000,35,74
,24770,2981.643094,11000,35,69
,47720,6703.293273,11000,35,64
,27950,7675.057208,11000,35,50
,10681,1391.308753,11000,34,66
,24180,4923.807908,11000,34,55
,19810,1967.935098,11000,34,76
,61790,6548.055695,11000,34,73
,30819,3531.02702,11000,34,70
,16730,1904.442688,11000,34,70
,20341,3608.515252,11000,34,57
,21221,3946.461411,11000,34,56
,6610,703.7529944,11000,34,72
,50640,5120.035949,11000,33,74
,51439,5722.155615,11000,33,70
,15540,1884.778654,11000,33,67
,24409,3761.499936,11000,33,60
,22510,2527.951086,11000,33,69
,34220,3570.679111,11000,33,72
,32450,3305.22861,11000,33,73
,53629,5454.567029,11000,32,73
,24731,2705.634231,11000,32,70
,7530,836.847467,11000,32,69
,8970,1199.108801,11000,32,63
,56820,5358.27112,11000,32,75
,8260,1042.600189,11000,32,65
,7250,855.3731197,11000,32,67
,11100,1789.681118,11000,32,58
,16509,1861.625685,11000,32,68
,25600,2714.740191,11000,31,70
,29930,6249.521489,11000,31,51
,47950,4493.674181,11000,31,75
,61809,7278.306948,11000,31,66
,10780,2520.654716,11000,31,49
,19360,2383.095124,11000,31,64
,49840,5109.465771,11000,30,70
,9590,1146.976744,11000,30,64
,35030,3992.401938,11000,30,66
,36470,3646.493543,11000,29,70
,61350,7061.644712,11000,29,65
,27360,5800.023554,11000,28,47
,4980,559.6029591,11000,27,64
,37139,3258.759871,11000,27,73
,9080,1017.335284,11000,26,63
,44650,5627.166112,11000,26,59
,9380,1157.508655,11000,25,58
,23430,10153.84615,11000,67,77
,23859,10492.59712,11000,55,65
,23780,10680.97318,11000,51,61
,8720,1927.545131,11000,51,70
,14560,10476.91385,11000,48,55
,14901,3890.882716,11000,47,64
,49230,7957.078077,11000,42,68
,29630,4585.898538,11000,39,66
,17009,2284.279639,11000,39,70
,6439,1190.020022,11000,38,61
,8980,1046.41678,11000,37,72
,41131,6125.495387,11000,37,65
,16200,1986.646682,11000,36,70
,12840,3459.621286,11000,36,52
,7030,803.4030666,11000,36,72
,41469,4879.343705,11000,36,71
,43970,10115.15113,11000,36,54
,21300,6722.18813,11000,36,49
,9410,1043.044522,11000,35,73
,19560,2378.758192,11000,35,69
,20720,6652.278605,11000,35,49
,48020,5381.564611,11000,35,72
,28731,11124.06969,11000,35,46
,12419,2475,11000,35,56
,48830,4793.25953,11000,35,77
,35810,5208.306399,11000,35,63
,31240,3587.94066,11000,35,70
,7789,1652.156493,11000,35,54
,26880,4395.947849,11000,35,60
,22960,3465.805694,11000,35,62
,14519,1847.919392,11000,35,67
,12620,1387.363728,11000,35,72
,32900,3721.368649,11000,34,71
,9650,1223.325586,11000,34,67
,19809,3890.050185,11000,34,55
,16500,2175.903879,11000,34,65
,32240,8238.500852,11000,34,51
,8940,1701.596701,11000,34,56
,6430,954.0059347,11000,33,61
,13690,1485.352622,11000,33,71
,43060,6351.292662,11000,33,61
,50540,7815.799648,11000,33,60
,42870,10580.10557,11000,33,50
,41499,4198.887015,11000,33,74
,8120,873.4313374,11000,33,71
,7640,801.3519026,11000,33,72
,5060,897.8706625,11000,33,56
,6339,894.5668365,11000,33,62
,11520,3026.269702,11000,32,49
,18290,2154.158215,11000,32,67
,49810,6537.937069,11000,32,63
,48220,5210.938673,11000,32,70
,17910,2299.019433,11000,32,64
,45350,7412.822376,11000,32,57
,10440,1605.673516,11000,31,58
,7490,903.0443082,11000,31,66
,15020,1973.142607,11000,31,63
,15340,1816.818002,11000,31,66
,15231,1683.293424,11000,31,68
,9500,1529.516995,11000,31,57
,6810,724.0829346,11000,30,69
,19650,1935.801658,11000,30,72
,8130,1013.856173,11000,30,63
,64230,6809.636,11000,30,69
,35820,3734.599902,11000,30,69
,43060,3814.839424,11000,29,75
,40460,6160.378954,11000,29,56
,33901,3091.824792,11000,29,74
,6250,696.1418273,11000,29,66
,19519,2769.088903,11000,28,57
,39869,6866.730456,11000,28,52
,20209,2439.14574,11000,27,61
,12470,1108.882521,11000,26,72
,5650,624.1369787,11000,25,62
,13140,10765.58944,11000,66,72
,12820,4301.612452,11000,61,74
,2309,10937.36842,11000,55,57
,45060,10757.74256,11000,53,70
,25880,6849.077409,11000,50,66
,37199,7698.999655,11000,48,69
,20580,4190.260732,11000,40,60
,29760,5045.96835,11000,39,64
,42380,11134.72486,11000,39,55
,68070,7343.48217,11000,39,77
,9270,1088.312027,11000,38,73
,28910,4488.162491,11000,38,64
,11310,1692.480359,11000,37,65
,8490,2483.262918,11000,37,52
,36599,4884.027134,11000,37,68
,11670,1312.136923,11000,37,73
,11030,1651.128945,11000,37,65
,67170,10000.08271,11000,37,65
,16470,5351.263538,11000,37,50
,20050,5461.975028,11000,36,52
,30690,3408.422027,11000,36,73
,25820,3093.141659,11000,36,71
,19460,6262.268705,11000,36,50
,29880,4437.257652,11000,36,64
,38040,5146.72279,11000,36,67
,6470,820.2274888,11000,36,68
,42420,5993.641823,11000,36,65
,7540,813.352111,11000,36,74
,8100,1035.658474,11000,36,68
,8700,1012.44545,11000,36,71
,14610,7113.335137,11000,36,45
,45100,6214.974736,11000,35,65
,13470,1511.784512,11000,35,72
,13130,1536.571094,11000,35,70
,19850,2645.686783,11000,35,66
,31940,3693.55305,11000,35,71
,40020,5654.095208,11000,35,64
,17040,2351.245688,11000,35,65
,55660,7017.440639,11000,35,67
,16579,1937.868113,11000,35,70
,30430,3402.745853,11000,35,71
,67770,6755.420186,11000,35,76
,22789,3347.358113,11000,35,63
,25680,2994.849201,11000,34,70
,23610,3466.677543,11000,34,63
,8470,1413.761128,11000,34,59
,22090,6140.375261,11000,34,49
,18180,2301.104001,11000,34,67
,54940,6001.456487,11000,34,71
,9080,929.9308697,11000,33,73
,60300,7030.931174,11000,33,69
,7220,975.2729729,11000,33,64
,6260,745.3859893,11000,33,68
,45780,5561.074369,11000,33,67
,10660,1205.124984,11000,33,69
,27149,3260.705945,11000,33,67
,36390,7955.547459,11000,33,52
,62600,7813.063375,11000,32,66
,9300,1087.577963,11000,32,67
,3820,464.3749578,11000,32,66
,50550,8188.07649,11000,32,58
,3660,2160.708429,11000,32,40
,38170,4696.882691,11000,32,65
,31360,3404.789191,11000,32,70
,16290,1719.059624,11000,32,71
,8130,973.9767055,11000,32,66
,15740,2085.996171,11000,32,63
,48240,5873.77393,11000,32,65
,8660,1415.932419,11000,32,57
,9690,1154.716981,11000,31,66
,54440,6294.450154,11000,31,67
,21920,2016.765488,11000,31,76
,29311,6395.51488,11000,31,50
,9780,1259.723067,11000,31,63
,19180,2205.583594,11000,30,66
,46779,5947.323068,11000,30,62
,34460,3514.334278,11000,30,70
,16000,2380.657161,11000,30,58
,24600,2437.252312,11000,29,71
,8090,860.4094656,11000,29,67
,9789,1079.602966,11000,29,66
,20140,2507.660914,11000,28,61
,6140,628.1151431,11000,28,68
,24820,4503.402046,11000,28,51
,3150,286.3057968,11000,27,72
,29670,2746.092143,11000,27,71
,19300,2447.685479,11000,26,59
,9080,1429.483535,11000,25,52
,5600,583.2658257,11000,24,64
,26880,10151.90936,11000,62,74
,36340,6406.660137,11000,45,69
,9450,2696.575777,11000,41,56
,40360,7205.713152,11000,41,64
,56860,9444.74692,11000,40,65
,13680,2076.13507,11000,40,68
,16540,4234.089455,11000,40,57
,14500,3655.718188,11000,38,55
,21260,6663.416333,11000,38,52
,6110,758.1167712,11000,38,71
,54980,11179.84636,11000,37,58
,34640,11109.48775,11000,37,50
,45021,6096.04694,11000,37,67
,18370,3594.130435,11000,37,58
,21690,5591.807505,11000,36,53
,31600,8012.960485,11000,36,53
,24799,7796.384595,11000,36,49
,12490,1742.993371,11000,35,65
,33400,4441.325306,11000,35,66
,47591,6581.170053,11000,35,65
,16210,1943.645084,11000,34,69
,43980,7657.944377,11000,34,58
,56099,7127.70523,11000,34,67
,6850,1267.345051,11000,34,57
,9640,1731.563716,11000,34,57
,35270,10752.1382,11000,33,48
,33051,3716.611482,11000,33,70
,7430,821.4987715,11000,33,70
,18440,2498.362877,11000,33,63
,20431,2281.660256,11000,32,69
,10710,2390.625,11000,32,50
,7310,965.5121808,11000,31,63
,29170,5661.329452,11000,29,51
,53930,6031.876223,11000,29,66
,32560,3278.402417,11000,27,67
,29270,4633.569324,11000,26,52
,2290,10090.57528,11000,86,88
,20140,10553.71179,11000,65,74
,9090,4482.125736,11000,61,70
,10460,4144.854155,11000,60,71
,27730,10088.73168,11000,57,69
,22640,6650.673195,11000,53,67
,49750,8410.030053,11000,50,74
,18170,6295.668912,11000,46,58
,16099,4145.368715,11000,44,61
,6341,1770.267546,11000,42,58
,43300,5817.503266,11000,42,73
,19229,2631.106043,11000,41,72
,30431,5113.976286,11000,41,66
,28620,4099.797063,11000,41,69
,35890,6628.565565,11000,41,63
,25300,5651.526433,11000,40,59
,27840,4976.859668,11000,39,63
,19490,2764.321172,11000,39,69
,32900,5606.627219,11000,39,63
,7490,1162.491916,11000,39,66
,8740,1365.684274,11000,38,65
,26880,3895.49535,11000,38,67
,19040,3380.215011,11000,38,62
,26471,4551.757738,11000,38,62
,6130,826.5787699,11000,38,68
,12901,1970.872056,11000,37,64
,10830,2102.799202,11000,37,59
,5330,2111.123336,11000,37,48
,25260,3903.000129,11000,36,63
,31600,5567.464396,11000,36,59
,14590,4691.318328,11000,35,49
,18970,2097.871164,11000,35,73
,21290,4242.914083,11000,35,56
,14620,1967.624958,11000,35,66
,26219,4458.592348,11000,35,59
,14010,2268.825911,11000,35,60
,22950,3293.33918,11000,35,63
,29800,3471.957021,11000,34,70
,5830,896.3484946,11000,34,61
,15100,3717.939949,11000,34,51
,6210,1468.760265,11000,34,52
,19240,2029.119672,11000,34,73
,28170,5800.274537,11000,34,54
,9650,2447.857948,11000,34,50
,14710,2012.006079,11000,34,64
,14381,1561.737557,11000,34,71
,22070,6520.475995,11000,33,48
,25140,5439.596105,11000,33,53
,23390,2665.949026,11000,33,69
,4710,1188.97693,11000,33,50
,7930,1005.494505,11000,33,66
,6461,707.6455018,11000,33,70
,10100,1081.820887,11000,33,71
,11230,1437.900128,11000,33,65
,19789,9793.841078,11000,32,42
,12280,2288.317201,11000,32,55
,21080,3695.544193,11000,32,56
,8830,1120.755914,11000,32,65
,50910,6998.472583,11000,32,62
,19361,2250.697494,11000,32,67
,8660,2474.67852,11000,32,47
,21000,2721.088435,11000,32,64
,10340,1296.777565,11000,31,64
,29400,2965.78586,11000,31,72
,9590,1109.097918,11000,31,66
,33019,4970.869402,11000,31,58
,6220,609.3227027,11000,31,73
,10941,1572.233754,11000,30,59
,46390,3994.355417,11000,30,77
,29570,3587.020251,11000,30,64
,18730,1773.814221,11000,30,73
,1510,317.5975695,11000,30,50
,29780,2675.18403,11000,29,74
,24641,3354.799183,11000,28,59
,6481,918.6392629,11000,28,57
,27100,3340.981473,11000,27,60
,45280,4956.30758,11000,27,64
,5640,611.3452969,11000,26,64
,9961,1260.442882,11000,26,58
,27950,3034.012785,11000,25,62
,13831,10807.8142,11000,65,72
,12530,7687.116564,11000,64,72
,14470,6351.13387,11000,54,64
,6520,4644.242184,11000,53,60
,16269,5270.734341,11000,51,64
,11560,5650.509165,11000,50,59
,14880,2314.452366,11000,47,74
,23290,5415.229607,11000,47,65
,13511,4734.702619,11000,47,59
,24269,3617.88894,11000,45,73
,1590,439.2265193,11000,44,59
,11210,4075.128749,11000,43,55
,44590,6539.188529,11000,42,70
,17639,10782.88334,11000,42,49
,31419,7212.16604,11000,41,60
,18030,3550.37742,11000,40,61
,9690,1963.636364,11000,39,60
,26030,3673.382987,11000,39,68
,30050,5294.895012,11000,38,62
,4760,646.2025794,11000,38,69
,24809,5049.607056,11000,38,59
,9460,2455.902502,11000,38,54
,8990,1117.695814,11000,38,71
,9051,4065.834789,11000,37,47
,7460,4208.08524,11000,37,46
,45590,6576.007693,11000,37,66
,4800,587.8750765,11000,37,71
,8990,1070.238095,11000,37,71
,18830,2303.285651,11000,37,70
,23820,2942.658111,11000,37,70
,39589,5993.792581,11000,37,64
,9140,1196.422078,11000,36,68
,7970,1308.344733,11000,36,61
,24800,2920.319246,11000,36,71
,6500,785.3666723,11000,36,70
,34901,5277.147297,11000,36,63
,32620,7362.969465,11000,35,54
,9160,2279.552053,11000,35,52
,8910,1421.178556,11000,35,61
,4830,506.9535555,11000,35,74
,11710,1362.19989,11000,35,70
,3430,397.9503046,11000,35,70
,40310,4798.96822,11000,35,69
,26480,3178.447586,11000,35,69
,22101,2801.436569,11000,34,67
,33050,3897.533331,11000,34,69
,13980,1477.367463,11000,34,73
,24620,2604.372355,11000,34,72
,27970,3409.474148,11000,34,67
,9370,1320.544942,11000,34,63
,32160,3200.796218,11000,33,75
,2530,756.289961,11000,33,48
,4430,554.5008866,11000,33,66
,9600,1151.079137,11000,33,67
,26529,3136.330498,11000,33,68
,1010,117.6166138,11000,33,68
,42310,6085.094483,11000,33,62
,1880,1596.602972,11000,33,38
,3050,668.7374383,11000,32,52
,46120,4859.994731,11000,32,71
,4960,576.0743322,11000,32,68
,6630,600.8458363,11000,32,77
,19869,2853.37482,11000,32,61
,7220,858.1899825,11000,32,66
,4410,2745.287913,11000,32,39
,42620,4125.292394,11000,32,74
,9921,1035.08477,11000,31,70
,5620,1120.638086,11000,31,52
,9000,930.6333477,11000,31,70
,7510,837.2352285,11000,31,67
,44700,4620.155039,11000,30,70
,9929,1240.866486,11000,30,63
,7989,1193.922537,11000,29,57
,9269,929.1195634,11000,29,70
,20731,1906.639757,11000,29,74
,6029,606.607043,11000,29,70
,27510,3387.81514,11000,29,62
,6991,7601.208094,11000,28,33
,2710,2713.014461,11000,28,33
,6010,660.459721,11000,27,65
,32330,2967.945939,11000,27,71
,2120,468.1346991,11000,25,44
,7510,1579.574667,11000,24,44
,9620,4178.571429,11000,67,77
,19640,7148.316652,11000,65,77
,8290,4226.596799,11000,63,71
,9260,4744.662681,11000,63,71
,19970,6998.831776,11000,61,73
,6881,6062.555066,11000,58,64
,13610,2877.547425,11000,54,74
,5260,1845.07454,11000,52,64
,20850,5726.710918,11000,50,66
,12490,2608.877285,11000,50,70
,19220,4419.519673,11000,48,67
,36341,5378.981992,11000,46,74
,26100,4944.222269,11000,45,67
,18200,2180.438617,11000,42,76
,7919,1237.075287,11000,38,65
,16869,3352.382004,11000,37,58
,15040,2093.97842,11000,37,67
,21310,2254.231312,11000,37,76
,21990,2715.280398,11000,37,70
,12050,2444.632291,11000,37,57
,33271,3539.258909,11000,36,75
,18470,2145.041616,11000,36,71
,6950,739.470962,11000,36,75
,20590,2739.144895,11000,36,67
,41310,4598.657967,11000,36,73
,39521,4446.390399,11000,36,72
